Date,Open,High,Low,Close,Adj Close,Volume
2021-08-13,122.000000,122.160004,121.599998,121.680000,121.680000,14966
2021-08-16,121.199997,121.500000,120.959999,121.360001,121.360001,92288
2021-08-17,121.220001,121.400002,121.000000,121.199997,121.199997,25588
2021-08-18,121.260002,121.760002,121.019997,121.459999,121.459999,12969
2021-08-19,119.879997,120.760002,119.339996,120.620003,120.620003,68755
2021-08-20,120.599998,121.699997,120.059998,121.699997,121.699997,33597
2021-08-23,122.139999,122.660004,121.779999,122.559998,122.559998,26722
2021-08-24,122.959999,122.959999,122.339996,122.519997,122.519997,31475
2021-08-25,122.599998,122.660004,122.300003,122.639999,122.639999,23137
2021-08-26,122.260002,122.500000,121.900002,122.059998,122.059998,15293
2021-08-27,121.940002,122.519997,121.940002,122.480003,122.480003,17749
2021-08-30,122.519997,123.019997,122.459999,123.019997,123.019997,36550
2021-08-31,123.019997,123.099998,122.379997,122.800003,122.800003,60048
2021-09-01,123.320000,123.400002,122.419998,122.519997,122.519997,87446
2021-09-02,122.639999,123.080002,122.620003,123.080002,123.080002,30427
2021-09-03,123.080002,123.440002,122.440002,122.959999,122.959999,32794
2021-09-06,123.419998,123.919998,123.379997,123.919998,123.919998,38886
2021-09-07,123.540001,123.540001,122.800003,123.019997,123.019997,33383
2021-09-08,122.699997,123.139999,122.199997,122.639999,122.639999,22914
2021-09-09,122.300003,123.360001,122.099998,122.879997,122.879997,20550
2021-09-10,122.800003,123.220001,122.199997,122.400002,122.400002,53122
2021-09-13,122.900002,123.279999,122.000000,122.160004,122.160004,122035
2021-09-14,122.379997,122.739998,122.099998,122.379997,122.379997,48808
2021-09-15,122.480003,122.500000,121.860001,122.160004,122.160004,54255
2021-09-16,122.860001,123.360001,122.440002,122.580002,122.580002,16171
2021-09-17,123.160004,123.160004,122.160004,122.180000,122.180000,19074
2021-09-20,121.160004,121.160004,119.820000,119.980003,119.980003,69714
2021-09-21,120.860001,121.400002,120.360001,121.059998,121.059998,42228
2021-09-22,121.059998,121.480003,120.739998,121.480003,121.480003,36623
2021-09-23,122.199997,122.720001,122.059998,122.660004,122.660004,43767
2021-09-24,122.300003,122.360001,121.779999,122.120003,122.120003,22390
2021-09-27,123.099998,123.099998,121.980003,122.139999,122.139999,38458
2021-09-28,121.639999,121.760002,119.599998,119.660004,119.660004,117411
2021-09-29,119.919998,120.639999,119.879997,120.339996,120.339996,71714
2021-09-30,121.180000,121.279999,120.199997,120.279999,120.279999,15161
2021-10-01,118.220001,119.699997,118.059998,119.339996,119.339996,134046
2021-10-04,119.059998,119.580002,118.019997,118.019997,118.019997,167207
2021-10-05,118.559998,120.120003,118.400002,120.000000,120.000000,41375
2021-10-06,118.919998,119.300003,117.959999,119.019997,119.019997,61950
2021-10-07,120.779999,121.779999,120.480003,121.699997,121.699997,30588
2021-10-08,121.580002,121.739998,120.980003,120.980003,120.980003,33322
2021-10-11,120.379997,121.440002,120.220001,121.379997,121.379997,25754
2021-10-12,119.620003,121.120003,119.540001,120.959999,120.959999,21696
2021-10-13,120.480003,121.180000,120.300003,120.720001,120.720001,30767
2021-10-14,121.599998,122.820000,121.519997,122.779999,122.779999,25691
2021-10-15,123.379997,123.900002,123.199997,123.900002,123.900002,44010
2021-10-18,123.739998,124.040001,123.120003,123.900002,123.900002,48315
2021-10-19,124.099998,124.580002,123.959999,124.500000,124.500000,34243
2021-10-20,124.360001,124.820000,124.360001,124.800003,124.800003,35521
2021-10-21,124.199997,125.220001,124.139999,124.959999,124.959999,26805
2021-10-22,125.739998,126.339996,125.620003,125.900002,125.900002,53835
2021-10-25,126.160004,127.059998,125.940002,126.980003,126.980003,68786
2021-10-26,128.100006,129.020004,127.800003,128.539993,128.539993,80673
2021-10-27,128.339996,128.619995,127.900002,128.460007,128.460007,30845
2021-10-28,128.039993,128.520004,127.800003,128.339996,128.339996,43473
2021-10-29,128.440002,129.919998,128.000000,129.919998,129.919998,29427
2021-11-01,130.759995,131.119995,130.339996,130.759995,130.759995,88466
2021-11-02,130.800003,131.419998,130.580002,131.360001,131.360001,33967
2021-11-03,131.360001,131.520004,131.220001,131.399994,131.399994,28125
2021-11-04,132.860001,133.919998,132.860001,133.699997,133.699997,44476
2021-11-05,133.800003,134.940002,133.800003,134.139999,134.139999,43381
2021-11-08,133.520004,133.860001,133.039993,133.500000,133.500000,88381
2021-11-09,133.160004,133.919998,132.179993,132.679993,132.679993,39489
2021-11-10,132.320007,133.139999,131.639999,133.000000,133.000000,95269
2021-11-11,133.020004,133.460007,132.699997,132.960007,132.960007,55062
2021-11-12,133.300003,133.759995,133.100006,133.699997,133.699997,50097
2021-11-15,133.740005,134.119995,133.500000,133.860001,133.860001,60256
2021-11-16,134.220001,135.720001,134.020004,135.679993,135.679993,35111
2021-11-17,135.759995,135.880005,135.139999,135.580002,135.580002,34784
2021-11-18,135.559998,136.399994,135.059998,135.580002,135.580002,42347
2021-11-19,136.000000,136.559998,135.800003,136.179993,136.179993,21039
2021-11-22,137.259995,138.360001,137.000000,137.699997,137.699997,39534
2021-11-23,136.020004,136.320007,134.339996,134.759995,134.759995,50882
2021-11-24,135.419998,135.860001,134.500000,135.720001,135.720001,37249
2021-11-25,136.259995,136.440002,135.820007,136.119995,136.119995,41263
2021-11-26,133.119995,133.759995,131.600006,131.759995,131.759995,46556
2021-11-29,133.100006,133.720001,132.580002,133.520004,133.520004,54219
2021-11-30,131.779999,132.720001,130.940002,131.759995,131.759995,59178
2021-12-01,132.119995,133.339996,131.899994,133.119995,133.119995,100451
2021-12-02,130.380005,131.399994,129.580002,130.820007,130.820007,74540
2021-12-03,131.940002,132.160004,129.080002,129.699997,129.699997,101035
2021-12-06,131.020004,131.039993,129.500000,130.679993,130.679993,72965
2021-12-07,132.220001,134.919998,132.220001,134.839996,134.839996,55707
2021-12-08,134.880005,135.259995,133.520004,133.699997,133.699997,40141
2021-12-09,134.179993,134.199997,133.699997,134.059998,134.059998,17884
2021-12-10,133.119995,134.020004,132.839996,133.080002,133.080002,22083
2021-12-13,134.059998,134.679993,132.679993,132.800003,132.800003,32612
2021-12-14,133.059998,133.119995,130.720001,130.860001,130.860001,68903
2021-12-15,131.460007,131.800003,131.100006,131.199997,131.199997,37348
2021-12-16,133.699997,134.520004,132.320007,132.320007,132.320007,47984
2021-12-17,131.339996,131.940002,130.100006,131.360001,131.360001,31146
2021-12-20,128.800003,129.300003,128.039993,128.119995,128.119995,65698
2021-12-21,129.759995,130.380005,129.460007,130.139999,130.139999,36381
2021-12-22,131.240005,132.000000,130.800003,132.000000,132.000000,13861
2021-12-23,132.479996,133.720001,132.419998,133.720001,133.720001,27673
2021-12-27,133.520004,134.979996,133.500000,134.759995,134.759995,32699
2021-12-28,135.259995,136.160004,135.259995,135.520004,135.520004,26175
2021-12-29,135.839996,136.160004,134.580002,135.020004,135.020004,21738
2021-12-30,135.559998,136.000000,135.479996,135.699997,135.699997,12518
2022-01-03,135.479996,135.979996,134.779999,135.199997,135.199997,127570
2022-01-04,136.259995,136.600006,134.740005,135.199997,135.199997,36950
2022-01-05,134.960007,135.119995,134.259995,134.419998,134.419998,55843
2022-01-06,132.059998,132.320007,130.839996,131.960007,131.960007,29452
2022-01-07,131.880005,133.000000,130.179993,130.800003,130.800003,53986
2022-01-10,131.059998,131.059998,127.900002,128.559998,128.559998,58078
2022-01-11,130.440002,130.979996,129.399994,130.320007,130.320007,65011
2022-01-12,131.220001,131.699997,130.679993,131.059998,131.059998,65791
2022-01-13,130.539993,131.699997,129.979996,130.380005,130.380005,36438
2022-01-14,128.619995,129.059998,127.800003,128.259995,128.259995,57218
2022-01-17,128.820007,129.520004,128.679993,129.419998,129.419998,58044
2022-01-18,128.559998,128.639999,127.599998,128.000000,128.000000,22879
2022-01-19,126.860001,128.699997,126.580002,127.160004,127.160004,34970
2022-01-20,126.959999,128.399994,126.519997,128.360001,128.360001,32583
2022-01-21,125.440002,125.580002,123.480003,125.180000,125.180000,46640
2022-01-24,123.900002,124.220001,119.739998,120.019997,120.019997,104313
2022-01-25,121.940002,123.040001,120.699997,121.139999,121.139999,76151
2022-01-26,122.419998,124.120003,122.400002,123.519997,123.519997,48835
2022-01-27,121.139999,124.180000,120.900002,123.440002,123.440002,42545
2022-01-28,121.959999,121.959999,119.599998,121.599998,121.599998,62748
2022-01-31,123.419998,124.379997,122.760002,124.260002,124.260002,72720
2022-02-01,124.639999,124.980003,123.599998,124.459999,124.459999,124972
2022-02-02,125.339996,125.660004,124.599998,124.599998,124.599998,71712
2022-02-03,124.620003,124.720001,122.580002,122.660004,122.660004,53136
2022-02-04,122.379997,122.440002,120.239998,121.180000,121.180000,52343
2022-02-07,121.940002,122.099998,121.059998,121.599998,121.599998,68295
2022-02-08,121.980003,122.519997,121.440002,122.519997,122.519997,37408
2022-02-09,123.360001,124.559998,123.180000,124.559998,124.559998,45890
2022-02-10,124.959999,124.959999,123.519997,123.699997,123.699997,37814
2022-02-11,122.580002,123.320000,122.059998,122.139999,122.139999,19327
2022-02-14,120.559998,121.040001,119.379997,120.879997,120.879997,84604
2022-02-15,120.660004,122.459999,120.660004,122.360001,122.360001,87933
2022-02-16,122.300003,122.779999,121.279999,121.540001,121.540001,31864
2022-02-17,122.059998,122.180000,120.419998,120.820000,120.820000,25944
2022-02-18,120.500000,120.519997,118.900002,119.199997,119.199997,29244
2022-02-21,119.620003,119.680000,117.639999,117.820000,117.820000,58725
2022-02-22,116.820000,119.000000,116.699997,117.820000,117.820000,84332
2022-02-23,118.040001,118.739998,117.000000,117.199997,117.199997,40731
2022-02-24,113.279999,116.040001,113.080002,115.639999,115.639999,117148
2022-02-25,117.199997,119.300003,116.760002,119.300003,119.300003,89833
2022-02-28,118.699997,120.360001,118.180000,120.360001,120.360001,76101
2022-03-01,120.860001,120.860001,119.239998,119.440002,119.440002,82225
2022-03-02,119.400002,121.019997,119.000000,120.599998,120.599998,32264
2022-03-03,121.180000,122.000000,120.120003,120.339996,120.339996,17490
2022-03-04,120.080002,120.400002,119.000000,119.080002,119.080002,22224
2022-03-07,118.160004,119.940002,117.419998,118.440002,118.440002,65750
2022-03-08,116.320000,117.540001,115.500000,115.760002,115.760002,40767
2022-03-09,116.839996,118.160004,116.699997,118.040001,118.040001,146992
2022-03-10,118.080002,118.300003,116.199997,116.239998,116.239998,110959
2022-03-11,117.620003,119.500000,117.120003,117.519997,117.519997,46824
2022-03-14,117.339996,118.000000,116.459999,116.459999,116.459999,71641
2022-03-15,115.220001,118.019997,114.760002,118.019997,118.019997,151901
2022-03-16,119.779999,121.120003,119.559998,120.760002,120.760002,46660
2022-03-17,121.339996,121.459999,120.379997,121.160004,121.160004,41010
2022-03-18,122.040001,123.519997,121.680000,123.519997,123.519997,19290
2022-03-21,123.879997,124.779999,123.660004,123.779999,123.779999,63605
2022-03-22,124.620003,125.459999,124.320000,125.379997,125.379997,42918
2022-03-23,125.699997,125.699997,124.500000,124.540001,124.540001,88942
2022-03-24,124.379997,124.980003,124.019997,124.519997,124.519997,18278
2022-03-25,125.139999,125.599998,124.459999,124.800003,124.800003,28259
2022-03-28,125.220001,126.239998,125.160004,125.559998,125.559998,81091
2022-03-29,126.800003,127.419998,126.300003,126.839996,126.839996,32720
2022-03-30,126.940002,126.980003,125.839996,126.099998,126.099998,33349
2022-03-31,125.860001,126.540001,125.860001,126.040001,126.040001,39634
2022-04-01,125.379997,126.099998,125.239998,125.260002,125.260002,90950
2022-04-04,125.919998,127.160004,125.500000,127.059998,127.059998,21501
2022-04-05,127.519997,127.860001,126.879997,127.239998,127.239998,46156
2022-04-06,126.739998,126.860001,124.120003,124.379997,124.379997,40276
2022-04-07,124.699997,125.580002,124.339996,124.480003,124.480003,57313
2022-04-08,126.260002,126.419998,125.120003,125.680000,125.680000,19584
2022-04-11,124.580002,124.580002,123.180000,123.480003,123.480003,69990
2022-04-12,122.559998,124.099998,122.199997,123.820000,123.820000,28425
2022-04-13,123.199997,123.279999,122.500000,123.279999,123.279999,8279
2022-04-14,123.320000,124.320000,123.160004,123.720001,123.720001,26514
2022-04-19,122.940002,123.879997,121.779999,123.800003,123.800003,58610
2022-04-20,123.540001,124.720001,123.540001,124.239998,124.239998,24704
2022-04-21,124.160004,125.300003,124.000000,124.320000,124.320000,67390
2022-04-22,122.519997,122.919998,121.379997,121.480003,121.480003,40664
2022-04-25,119.739998,120.059998,118.980003,119.699997,119.699997,65699
2022-04-26,121.139999,121.279999,118.839996,118.839996,118.839996,25148
2022-04-27,119.059998,120.680000,118.599998,120.400002,120.400002,53538
2022-04-28,120.180000,121.480003,119.379997,120.019997,120.019997,77117
2022-04-29,121.940002,122.400002,120.839996,121.260002,121.260002,25296
2022-05-02,119.239998,119.519997,118.120003,118.599998,118.599998,164541
2022-05-03,119.820000,120.099998,118.879997,120.080002,120.080002,47796
2022-05-04,120.099998,120.099998,118.360001,118.360001,118.360001,19246
2022-05-05,121.800003,121.800003,118.419998,118.699997,118.699997,58663
2022-05-06,118.059998,118.099998,114.800003,116.260002,116.260002,70784
2022-05-09,115.760002,115.900002,113.099998,113.180000,113.180000,97907
2022-05-10,113.440002,114.680000,112.199997,112.279999,112.279999,181330
2022-05-11,113.300003,114.400002,111.900002,113.480003,113.480003,66725
2022-05-12,110.940002,113.400002,110.739998,112.480003,112.480003,68420
2022-05-13,113.500000,115.680000,113.419998,115.339996,115.339996,62289
2022-05-16,114.959999,115.239998,114.099998,114.300003,114.300003,70477
2022-05-17,114.860001,116.199997,114.000000,114.919998,114.919998,53655
2022-05-18,115.500000,115.540001,112.940002,112.959999,112.959999,47156
2022-05-19,111.419998,111.519997,109.800003,110.980003,110.980003,59378
2022-05-20,111.360001,112.320000,109.900002,110.220001,110.220001,47107
2022-05-23,112.000000,112.000000,110.220001,111.419998,111.419998,64757
2022-05-24,110.080002,110.639999,108.940002,109.059998,109.059998,37942
2022-05-25,111.080002,111.480003,109.900002,110.959999,110.959999,26233
2022-05-26,111.360001,113.160004,111.300003,112.839996,112.839996,20607
2022-05-27,113.300003,115.360001,113.000000,115.360001,115.360001,29191
2022-05-30,116.580002,117.059998,115.959999,116.239998,116.239998,49399
2022-05-31,115.760002,116.040001,114.480003,114.800003,114.800003,50319
2022-06-01,116.459999,116.459999,114.199997,114.360001,114.360001,114910
2022-06-02,114.419998,115.059998,113.839996,114.919998,114.919998,27102
2022-06-03,116.080002,116.080002,114.160004,114.260002,114.260002,43833
2022-06-06,115.220001,115.879997,114.900002,115.120003,115.120003,20255
2022-06-07,114.040001,114.940002,113.739998,114.580002,114.580002,61047
2022-06-08,115.160004,115.239998,114.360001,114.940002,114.940002,13177
2022-06-09,113.980003,114.919998,113.379997,114.379997,114.379997,28420
2022-06-10,112.959999,114.459999,110.580002,110.580002,110.580002,61655
2022-06-13,109.059998,109.339996,107.480003,108.099998,108.099998,41481
2022-06-14,108.419998,108.599998,106.580002,106.919998,106.919998,25210
2022-06-15,107.040001,108.339996,106.440002,108.019997,108.019997,62183
2022-06-16,107.599998,107.599998,104.379997,104.559998,104.559998,40252
2022-06-17,104.900002,105.540001,104.400002,105.099998,105.099998,20684
2022-06-20,104.940002,105.599998,104.860001,105.599998,105.599998,37015
2022-06-21,105.959999,106.959999,105.900002,106.820000,106.820000,56498
2022-06-22,105.739998,106.919998,105.059998,106.900002,106.900002,34729
2022-06-23,106.000000,107.699997,105.879997,107.099998,107.099998,59195
2022-06-24,107.839996,109.980003,107.839996,109.900002,109.900002,65098
2022-06-27,110.639999,111.360001,109.739998,110.139999,110.139999,27457
2022-06-28,110.739998,111.459999,109.839996,109.839996,109.839996,24889
2022-06-29,108.260002,108.900002,107.760002,108.720001,108.720001,26443
2022-06-30,107.580002,107.959999,107.000000,107.900002,107.900002,45926
2022-07-01,106.779999,108.879997,106.599998,108.400002,108.400002,86030
2022-07-04,108.559998,108.660004,108.139999,108.559998,108.559998,17978
2022-07-05,109.139999,109.660004,108.239998,108.639999,108.639999,81300
2022-07-06,110.559998,111.820000,110.379997,111.220001,111.220001,33556
2022-07-07,112.040001,113.379997,111.820000,113.339996,113.339996,21348
2022-07-08,113.279999,114.160004,112.900002,113.900002,113.900002,17895
2022-07-11,113.040001,114.120003,113.040001,113.320000,113.320000,32818
2022-07-12,112.919998,113.599998,112.620003,113.260002,113.260002,26335
2022-07-13,112.779999,113.099998,110.699997,111.660004,111.660004,29933
2022-07-14,111.900002,111.940002,110.360001,110.699997,110.699997,67856
2022-07-15,111.820000,112.919998,111.599998,112.900002,112.900002,46162
2022-07-18,113.440002,114.040001,113.000000,113.459999,113.459999,48332
2022-07-19,112.320000,113.519997,111.400002,113.480003,113.480003,13139
2022-07-20,114.440002,115.400002,114.120003,115.400002,115.400002,42791
2022-07-21,115.160004,116.339996,115.000000,116.339996,116.339996,20476
2022-07-22,116.639999,117.779999,116.599998,116.599998,116.599998,19562
2022-07-25,116.440002,116.860001,115.639999,116.339996,116.339996,17309
2022-07-26,116.059998,116.820000,115.839996,115.900002,115.900002,15349
2022-07-27,116.540001,117.040001,116.080002,116.820000,116.820000,22173
2022-07-28,117.419998,119.139999,117.180000,119.139999,119.139999,41408
2022-07-29,119.260002,120.519997,119.180000,119.919998,119.919998,25883
2022-08-01,119.739998,119.779999,118.580002,119.580002,119.580002,65157
2022-08-02,118.940002,119.879997,118.400002,119.580002,119.580002,15298
2022-08-03,119.480003,120.660004,119.300003,120.660004,120.660004,15490
2022-08-04,120.720001,121.239998,120.160004,120.279999,120.279999,13619
2022-08-05,120.820000,120.820000,119.839996,119.839996,119.839996,41139
2022-08-08,120.860001,121.279999,120.419998,120.620003,120.620003,17953
2022-08-09,120.279999,120.279999,118.519997,118.839996,118.839996,24583
2022-08-10,118.440002,120.080002,118.440002,119.980003,119.980003,17014
2022-08-11,121.120003,121.540001,120.660004,120.940002,120.940002,9193
2022-08-12,120.660004,121.900002,120.660004,121.900002,121.900002,4958
2022-08-15,122.940002,123.800003,122.440002,123.699997,123.699997,28002
2022-08-16,124.379997,124.800003,123.440002,124.300003,124.300003,12872
2022-08-17,124.540001,124.620003,123.000000,123.019997,123.019997,17300
2022-08-18,122.900002,124.059998,122.900002,124.059998,124.059998,26766
2022-08-19,123.699997,123.959999,122.879997,122.980003,122.980003,4988
2022-08-22,122.739998,122.860001,121.680000,122.220001,122.220001,22574
2022-08-23,121.580002,122.120003,120.839996,121.180000,121.180000,6530
2022-08-24,121.080002,121.900002,120.639999,121.800003,121.800003,8375
2022-08-25,122.260002,122.260002,121.480003,121.860001,121.860001,10216
2022-08-26,122.639999,122.720001,119.919998,120.000000,120.000000,9535
2022-08-29,118.239998,118.239998,117.139999,117.440002,117.440002,20768
2022-08-30,117.959999,118.440002,116.000000,116.300003,116.300003,12549
2022-08-31,116.820000,116.860001,115.139999,115.300003,115.300003,10394
2022-09-01,114.639999,114.800003,113.879997,114.320000,114.320000,60748
2022-09-02,115.239998,116.180000,114.599998,115.980003,115.980003,11957
2022-09-05,115.160004,115.160004,114.620003,114.980003,114.980003,23633
2022-09-06,114.800003,115.639999,113.820000,115.059998,115.059998,11321
2022-09-07,114.260002,115.000000,114.040001,114.839996,114.839996,7520
2022-09-08,115.919998,116.860001,115.339996,116.860001,116.860001,4928
2022-09-09,116.440002,118.139999,116.419998,118.000000,118.000000,16012
2022-09-12,117.320000,118.580002,117.000000,118.379997,118.379997,24771
2022-09-13,118.559998,118.760002,115.980003,115.980003,115.980003,14709
2022-09-14,115.419998,115.559998,114.639999,115.059998,115.059998,2859
2022-09-15,115.300003,115.480003,113.720001,114.080002,114.080002,36816
2022-09-16,112.660004,113.040001,111.919998,111.919998,111.919998,11724
2022-09-19,112.360001,112.860001,111.720001,112.360001,112.360001,8568
2022-09-20,113.260002,113.480003,111.779999,112.040001,112.040001,15626
2022-09-21,112.139999,113.699997,112.099998,113.580002,113.580002,6327
2022-09-22,111.080002,111.959999,110.360001,110.480003,110.480003,40448
2022-09-23,110.400002,110.419998,109.120003,109.540001,109.540001,10608
2022-09-26,109.599998,110.739998,109.180000,110.040001,110.040001,52515
2022-09-27,110.220001,110.839996,109.879997,109.879997,109.879997,18860
2022-09-28,109.440002,110.559998,108.760002,110.480003,110.480003,13165
2022-09-29,110.059998,110.059998,107.599998,107.739998,107.739998,8279
2022-09-30,107.839996,108.680000,107.459999,108.519997,108.519997,8178
2022-10-03,106.800003,108.139999,106.059998,108.059998,108.059998,69982
2022-10-04,109.199997,110.580002,109.139999,110.459999,110.459999,45244
2022-10-05,109.919998,110.339996,109.500000,109.900002,109.900002,32636
2022-10-06,110.599998,111.459999,109.980003,110.820000,110.820000,17599
2022-10-07,110.019997,110.400002,108.099998,108.099998,108.099998,29645
2022-10-10,107.620003,108.440002,107.139999,107.379997,107.379997,44155
2022-10-11,106.339996,106.839996,105.980003,106.839996,106.839996,23612
2022-10-12,106.739998,107.199997,106.040001,106.300003,106.300003,11567
2022-10-13,105.900002,106.580002,103.639999,106.419998,106.419998,33072
2022-10-14,108.419998,108.980003,106.540001,106.540001,106.540001,12492
2022-10-17,106.639999,108.040001,106.099998,107.639999,107.639999,41299
2022-10-18,108.599998,109.540001,107.739998,107.739998,107.739998,13902
2022-10-19,108.739998,109.180000,108.180000,108.180000,108.180000,23014
2022-10-20,107.599998,108.599998,107.260002,108.199997,108.199997,24092
2022-10-21,106.800003,107.400002,106.220001,107.320000,107.320000,17838
2022-10-24,108.320000,109.279999,107.760002,108.639999,108.639999,30654
2022-10-25,109.500000,110.459999,108.959999,110.459999,110.459999,4832
2022-10-26,110.000000,110.980003,109.680000,110.900002,110.900002,12004
2022-10-27,110.059998,111.279999,110.040001,110.940002,110.940002,37691
2022-10-28,109.959999,111.860001,109.839996,111.800003,111.800003,11482
2022-10-31,112.839996,113.339996,112.300003,112.940002,112.940002,4737
2022-11-01,113.440002,113.919998,112.800003,113.139999,113.139999,66614
2022-11-02,113.279999,113.300003,112.400002,112.440002,112.440002,13166
2022-11-03,111.339996,111.379997,110.139999,111.059998,111.059998,21393
2022-11-04,110.639999,111.599998,109.919998,110.019997,110.019997,21683
2022-11-07,110.300003,111.220001,110.300003,110.599998,110.599998,35152
2022-11-08,110.739998,112.139999,110.739998,112.139999,112.139999,6790
2022-11-09,111.260002,111.379997,110.540001,110.540001,110.540001,33295
2022-11-10,109.940002,113.680000,109.800003,113.680000,113.680000,86747
2022-11-11,114.660004,114.800003,113.300003,113.519997,113.519997,19046
2022-11-14,114.120003,114.540001,113.599998,113.860001,113.860001,20531
2022-11-15,113.320000,114.360001,112.980003,114.360001,114.360001,46676
2022-11-16,113.739998,113.900002,112.260002,112.519997,112.519997,37824
2022-11-17,112.959999,112.959999,111.480003,111.699997,111.699997,11256
2022-11-18,111.879997,113.040001,111.879997,112.440002,112.440002,24115
2022-11-21,113.019997,113.500000,112.879997,113.199997,113.199997,7881
2022-11-22,113.139999,113.900002,112.959999,113.739998,113.739998,7374
2022-11-23,113.980003,114.639999,113.800003,114.519997,114.519997,8987
2022-11-24,114.459999,115.040001,114.419998,114.720001,114.720001,4902
2022-11-25,114.599998,114.860001,114.400002,114.559998,114.559998,8642
2022-11-28,114.199997,114.199997,112.839996,113.919998,113.919998,10004
2022-11-29,113.800003,113.959999,112.900002,112.919998,112.919998,23451
2022-11-30,113.500000,113.680000,112.739998,113.680000,113.680000,7811
2022-12-01,115.940002,115.959999,114.800003,115.220001,115.220001,113711
2022-12-02,114.959999,115.239998,113.860001,114.720001,114.720001,18198
2022-12-05,114.580002,114.580002,113.440002,113.540001,113.540001,7002
2022-12-06,113.180000,113.459999,111.900002,112.139999,112.139999,14976
2022-12-07,112.300003,112.300003,110.739998,111.519997,111.519997,13478
2022-12-08,111.699997,112.160004,111.339996,111.820000,111.820000,11940
2022-12-09,112.320000,112.860001,111.820000,112.680000,112.680000,6688
2022-12-12,111.900002,112.239998,111.419998,112.040001,112.040001,28212
2022-12-13,112.800003,115.080002,112.580002,113.540001,113.540001,62249
2022-12-14,112.980003,113.300003,112.500000,113.199997,113.199997,13931
2022-12-15,111.559998,111.559998,109.160004,109.419998,109.419998,48883
2022-12-16,109.360001,109.379997,108.000000,108.459999,108.459999,10291
2022-12-19,108.599998,109.019997,107.879997,107.879997,107.879997,32182
2022-12-20,107.000000,107.620003,106.800003,107.260002,107.260002,15994
2022-12-21,107.639999,109.019997,107.540001,108.959999,108.959999,27472
2022-12-22,108.680000,108.980003,106.739998,106.860001,106.860001,8909
2022-12-23,107.019997,107.820000,106.400002,107.000000,107.000000,18265
2022-12-27,107.959999,107.959999,106.400002,106.680000,106.680000,7079
2022-12-28,106.820000,106.919998,106.120003,106.199997,106.199997,14785
2022-12-29,105.879997,107.339996,105.699997,107.300003,107.300003,19741
2022-12-30,107.019997,107.080002,106.500000,106.500000,106.500000,5852
2023-01-02,107.580002,108.480003,107.459999,108.400002,108.400002,44019
2023-01-03,107.959999,109.099998,107.220001,107.220001,107.220001,20554
2023-01-04,107.839996,108.680000,107.660004,108.680000,108.680000,34389
2023-01-05,108.059998,108.459999,107.379997,107.760002,107.760002,30301
2023-01-06,107.800003,109.000000,107.620003,108.699997,108.699997,12039
2023-01-09,108.879997,110.160004,108.860001,110.000000,110.000000,18940
2023-01-10,108.620003,109.059998,108.300003,108.699997,108.699997,6332
2023-01-11,109.260002,109.900002,109.220001,109.720001,109.720001,11602
2023-01-12,110.339996,110.660004,109.519997,109.919998,109.919998,10706
2023-01-13,110.160004,110.519997,109.699997,110.400002,110.400002,11996
2023-01-16,110.980003,111.199997,110.599998,110.980003,110.980003,36411
2023-01-17,110.839996,112.019997,110.599998,111.680000,111.680000,22423
2023-01-18,111.540001,111.980003,111.000000,111.040001,111.040001,12174
2023-01-19,110.180000,110.279999,109.120003,109.120003,109.120003,7794
2023-01-20,109.320000,109.900002,109.000000,109.900002,109.900002,6413
2023-01-23,110.339996,112.099998,110.260002,111.839996,111.839996,10344
2023-01-24,112.019997,112.220001,111.580002,111.879997,111.879997,37722
2023-01-25,111.760002,111.760002,110.300003,110.940002,110.940002,26429
2023-01-26,112.080002,112.900002,112.080002,112.480003,112.480003,13109
2023-01-27,112.879997,113.739998,112.800003,113.739998,113.739998,7465
2023-01-30,113.300003,113.500000,112.519997,113.360001,113.360001,9637
2023-01-31,112.839996,113.480003,112.120003,113.379997,113.379997,8266
2023-02-01,113.239998,113.300003,112.419998,112.760002,112.760002,78033
2023-02-02,113.660004,115.980003,113.059998,115.980003,115.980003,12923
2023-02-03,115.620003,116.480003,115.000000,116.480003,116.480003,7806
2023-02-06,115.440002,116.040001,114.900002,116.040001,116.040001,24808
2023-02-07,116.000000,116.139999,115.599998,115.980003,115.980003,16888
2023-02-08,116.779999,117.099998,116.279999,116.279999,116.279999,9151
2023-02-09,117.059998,117.279999,116.680000,116.680000,116.680000,17347
2023-02-10,115.559998,115.800003,114.900002,115.400002,115.400002,57677
2023-02-13,115.419998,116.440002,115.360001,116.279999,116.279999,6700
2023-02-14,116.440002,117.019997,115.900002,115.959999,115.959999,8014
2023-02-15,116.220001,117.040001,116.120003,117.040001,117.040001,21932
2023-02-16,117.620003,117.940002,116.379997,117.040001,117.040001,13865
2023-02-17,115.720001,116.120003,115.320000,115.320000,115.320000,5891
2023-02-20,115.879997,115.959999,115.559998,115.559998,115.559998,11282
2023-02-21,115.400002,115.400002,114.239998,114.239998,114.239998,33307
2023-02-22,113.940002,114.220001,113.540001,114.120003,114.120003,13903
2023-02-23,114.739998,115.500000,114.500000,114.519997,114.519997,62010
2023-02-24,115.160004,115.160004,113.620003,113.919998,113.919998,18045
2023-02-27,114.820000,115.480003,114.660004,114.760002,114.760002,19880
2023-02-28,114.160004,114.879997,114.059998,114.440002,114.440002,8159
2023-03-01,114.300003,114.419998,112.699997,112.959999,112.959999,50979
